"unique_id","high_booking"
210,0.044727087020874
211,0.0979527831077576
212,0.0345873236656189
213,0.159506976604462
214,0.0644728541374207
215,0.190899312496185
216,0.183052480220795
217,0.696926087141037
218,0.0943599343299866
219,0.0731760263442993
220,0.14350700378418
221,0.088162362575531
222,0.147927761077881
223,0.114705324172974
224,0.142969906330109
225,0.0819995999336243
226,0.161945521831512
227,0.172187626361847
228,0.0399128198623657
229,0.265067934989929
230,0.0495169162750244
231,0.107788801193237
232,0.383698701858521
233,0.0715808272361755
234,0.105257451534271
235,0.0428122282028198
236,0.0638722777366638
237,0.0767574310302734
238,0.0995504260063171
239,0.664107471704483
240,0.0475854873657227
241,0.0558751225471497
242,0.128807663917542
243,0.0501118302345276
244,0.239986479282379
245,0.0561282634735107
246,0.0885329246520996
247,0.119486689567566
248,0.138787448406219
249,0.0775174498558044
250,0.121553897857666
251,0.165666460990906
252,0.0448687672615051
253,0.150847017765045
254,0.133660674095154
255,0.043840765953064
256,0.0351146459579468
257,0.068889319896698
258,0.151432693004608
259,0.131982922554016
260,0.647851526737213
261,0.102667212486267
262,0.025005578994751
263,0.0519022345542908
264,0.144944608211517
265,0.106416881084442
266,0.278764963150024
267,0.148455619812012
268,0.0392742156982422
269,0.0846222043037415
270,0.0402679443359375
271,0.0840914249420166
272,0.0536763072013855
273,0.041802704334259
274,0.0988165736198425
275,0.0701468586921692
276,0.0673621892929077
277,0.173927247524261
278,0.0868796706199646
279,0.0792986154556274
280,0.0528346300125122
281,0.0708101391792297
282,0.0340061187744141
283,0.0865895748138428
284,0.0380356907844543
285,0.0660759210586548
286,0.159528791904449
287,0.0947343707084656
288,0.0602292418479919
289,0.0752007365226746
290,0.240800082683563
291,0.0614280104637146
292,0.0531320571899414
293,0.266324698925018
294,0.138358950614929
295,0.0709160566329956
296,0.0411601662635803
297,0.0583274960517883
298,0.199238240718842
299,0.0539506673812866
300,0.0422535538673401
301,0.168714225292206
302,0.0931734442710876
303,0.0356088280677795
304,0.0462422966957092
305,0.0580394268035889
306,0.135387599468231
307,0.0667040348052979
308,0.146222233772278
309,0.0320733189582825
310,0.15978991985321
311,0.124756574630737
312,0.312597692012787
313,0.092465341091156
314,0.144179463386536
315,0.845339804887772
316,0.171794891357422
317,0.0752259492874146
318,0.0686006546020508
319,0.519201874732971
320,0.0609714388847351
321,0.042334258556366
322,0.119842946529388
323,0.0869496464729309
324,0.0858604311943054
325,0.152598083019257
326,0.067075788974762
327,0.0591070652008057
328,0.134670794010162
329,0.128251552581787
330,0.176024317741394
331,0.0700300335884094
332,0.0922113656997681
333,0.0954139828681946
334,0.0975041389465332
335,0.139931201934814
336,0.0792339444160461
337,0.0613347887992859
338,0.0819836854934692
339,0.0858452320098877
340,0.118239045143127
341,0.37486869096756
342,0.0715778470039368
343,0.135227143764496
344,0.328479290008545
345,0.110623121261597
346,0.0422307252883911
347,0.3167764544487
348,0.0736562013626099
349,0.0207772254943848
350,0.0670844316482544
351,0.100083351135254
352,0.086388111114502
353,0.664107471704483
354,0.101073443889618
355,0.0416519045829773
356,0.25347226858139
357,0.127859354019165
358,0.378077864646912
359,0.0807897448539734
360,0.277486860752106
361,0.0615041851997375
362,0.149984419345856
363,0.115530252456665
364,0.766043469309807
365,0.374510109424591
366,0.239281177520752
367,0.0609381794929504
368,0.0624600052833557
369,0.12169486284256
370,0.170284330844879
371,0.0428768992424011
372,0.0347520709037781
373,0.0517785549163818
374,0.133660674095154
375,0.0943493843078613
376,0.132701337337494
377,0.125619053840637
378,0.103999257087708
379,0.586014896631241
380,0.0797276496887207
381,0.0182026624679565
382,0.0563241839408875
383,0.0743125081062317
384,0.0930999517440796
385,0.153447568416595
386,0.184992134571075
387,0.194195330142975
388,0.257080435752869
389,0.0375012159347534
390,0.046070396900177
391,0.0364335775375366
392,0.105623066425323
393,0.0499144792556763
394,0.0641624927520752
395,0.0667134523391724
396,0.22805792093277
397,0.0519600510597229
398,0.10961776971817
399,0.138766705989838
400,0.0832515358924866
401,0.123075425624847
402,0.0213975310325623
403,0.0899929404258728
404,0.0406108498573303
405,0.0860440135002136
406,0.0638175010681152
407,0.048771858215332
408,0.0776070356369019
409,0.102676808834076
410,0.0633583068847656
411,0.0732010006904602
412,0.0631409287452698
413,0.0340992212295532
414,0.167336225509644
415,0.0479486584663391
416,0.107140004634857
417,0.0574646592140198
418,0.0461336374282837
419,0.0400398373603821
420,0.129859864711761
421,0.139304220676422
422,0.0753644704818726
423,0.0955955386161804
424,0.0819688439369202
425,0.0745965838432312
426,0.0457519888877869
427,0.0760223865509033
428,0.0446017384529114
429,0.204573452472687
430,0.177576899528503
431,0.0509696006774902
432,0.0456817746162415
433,0.0619649887084961
434,0.0489728450775146
435,0.0481853485107422
436,0.0441566109657288
437,0.0482655763626099
438,0.186554491519928
439,0.312597692012787
440,0.10821658372879
441,0.14030510187149
442,0.854772388935089
443,0.743218034505844
444,0.0770031213760376
445,0.0635573863983154
446,0.0514857172966003
447,0.0714061856269836
448,0.0427408814430237
449,0.0770522952079773
450,0.0452362298965454
451,0.126233518123627
452,0.0391068458557129
453,0.126903533935547
454,0.111117601394653
455,0.0520287752151489
456,0.540330708026886
457,0.107181370258331
458,0.0730592608451843
459,0.12076860666275
460,0.176024317741394
461,0.0716671347618103
462,0.0999205708503723
463,0.11074835062027
464,0.0610641241073608
465,0.115598917007446
466,0.0682860016822815
467,0.0701959729194641
468,0.518850654363632
469,0.0779328942298889
470,0.19444340467453
471,0.0676636099815369
472,0.118239045143127
473,0.106065094470978
474,0.379810810089111
475,0.0748539566993713
476,0.254782378673553
477,0.155265688896179
478,0.0351795554161072
479,0.119788467884064
480,0.312333822250366
481,0.0567562580108643
482,0.361112296581268
483,0.121339857578278
484,0.0707411766052246
485,0.0616999268531799
486,0.0774968266487122
487,0.0799037218093872
488,0.149987637996674
489,0.664107471704483
490,0.183351457118988
491,0.101337254047394
492,0.0636444687843323
493,0.0345868468284607
494,0.16748321056366
495,0.0896795988082886
496,0.117156088352203
497,0.253856062889099
498,0.0680974125862122
499,0.0768342018127441
500,0.0633792281150818
501,0.766043469309807
502,0.116271317005157
503,0.800365030765533
504,0.0463829040527344
505,0.0500549077987671
506,0.126758575439453
507,0.202131271362305
508,0.0945087075233459
509,0.0340999960899353
510,0.13078898191452
511,0.0262859463691711
512,0.196467697620392
513,0.626454919576645
514,0.147962033748627
515,0.111145973205566
516,0.0228590965270996
517,0.0654354691505432
518,0.0665760636329651
519,0.0802367329597473
520,0.246809184551239
521,0.203132092952728
522,0.13846355676651
523,0.164984345436096
524,0.0326108932495117
525,0.0619978904724121
526,0.322774946689606
527,0.223342478275299
528,0.108888983726501
529,0.057281494140625
530,0.0382699966430664
531,0.0661635398864746
532,0.101951718330383
533,0.438781082630157
534,0.120279729366302
535,0.11036890745163
536,0.128308057785034
537,0.0789119005203247
538,0.0908042788505554
539,0.161670088768005
540,0.0781914591789246
541,0.245325088500977
542,0.109315812587738
543,0.162794411182404
544,0.0934246182441711
545,0.0676467418670654
546,0.152133405208588
547,0.031290590763092
548,0.0719563364982605
549,0.113984286785126
550,0.0628547072410583
551,0.0366528034210205
552,0.0504173040390015
553,0.238262891769409
554,0.0594863295555115
555,0.117992103099823
556,0.0794242024421692
557,0.0651481151580811
558,0.0462769865989685
559,0.0585272312164307
560,0.10590124130249
561,0.079205334186554
562,0.236575543880463
563,0.0893728733062744
564,0.182235062122345
565,0.11408543586731
566,0.0809550881385803
567,0.0887115597724915
568,0.0279379487037659
569,0.058261513710022
570,0.128319442272186
571,0.0881557464599609
572,0.0474123358726501
573,0.0462422966957092
574,0.0399199724197388
575,0.0307518839836121
576,0.0983496904373169
577,0.0340219736099243
578,0.051967978477478
579,0.158877193927765
580,0.312597692012787
581,0.0944437980651855
582,0.282587766647339
583,0.310211539268494
584,0.067186176776886
585,0.0970188975334167
586,0.0654669404029846
587,0.0450983047485352
588,0.157477080821991
589,0.11701226234436
590,0.0401301383972168
591,0.0377276539802551
592,0.108387589454651
593,0.398338139057159
594,0.128467619419098
595,0.113912045955658
596,0.11367267370224
597,0.212267875671387
598,0.0529542565345764
599,0.0793476104736328
600,0.0793425440788269
601,0.130044937133789
602,0.0707233548164368
603,0.0624764561653137
604,0.0621495246887207
605,0.0982568860054016
606,0.0464794039726257
607,0.0719075798988342
608,0.209908187389374
609,0.0722736120223999
610,0.342331767082214
611,0.155298948287964
612,0.172513604164124
613,0.0963868498802185
614,0.159041941165924
615,0.329642534255981
616,0.0704629421234131
617,0.0638614892959595
618,0.754524692893028
619,0.286150932312012
620,0.0714656114578247
621,0.118346631526947
622,0.035189688205719
623,0.520978391170502
624,0.0801638960838318
625,0.213591337203979
626,0.278279900550842
627,0.0690845251083374
628,0.64149397611618
629,0.101073443889618
630,0.0563055872917175
631,0.1491379737854
632,0.0487728118896484
633,0.224640965461731
634,0.102800726890564
635,0.100389659404755
636,0.766043469309807
637,0.0603970289230347
638,0.0653474926948547
639,0.0365058183670044
640,0.417925715446472
641,0.0410778522491455
642,0.182376623153687
643,0.0605412125587463
644,0.15481436252594
645,0.0861499309539795
646,0.0516505241394043
647,0.0308442711830139
648,0.0274927020072937
649,0.0852649211883545
650,0.172882914543152
651,0.0746124982833862
652,0.147078335285187
653,0.0902130007743835
654,0.0906382203102112
655,0.020833432674408
656,0.160100102424622
657,0.0602086186408997
658,0.0544938445091248
659,0.0505359172821045
660,0.106118261814117
661,0.207340598106384
662,0.0659962296485901
663,0.167598247528076
664,0.0631409287452698
665,0.0317891240119934
666,0.0628493428230286
667,0.0216101408004761
668,0.0529210567474365
669,0.126246571540833
670,0.0827831029891968
671,0.103928923606873
672,0.0414807200431824
673,0.0799886584281921
674,0.0908042788505554
675,0.0640884637832642
676,0.0864663124084473
677,0.0658976435661316
678,0.0892268419265747
679,0.0924855470657349
680,0.0333883166313171
681,0.0452404618263245
682,0.0934720635414124
683,0.152988731861115
684,0.21026474237442
685,0.0979563593864441
686,0.102914094924927
687,0.121572911739349
688,0.0572395324707031
689,0.585889428853989
690,0.26340115070343
691,0.127970218658447
692,0.17246425151825
693,0.328547835350037
694,0.0434812903404236
695,0.0865806341171265
696,0.0512886643409729
697,0.0654389262199402
698,0.403194725513458
699,0.0944547653198242
700,0.0830744504928589
701,0.0677913427352905
702,0.100610852241516
703,0.0900475978851318
704,0.115608334541321
705,0.0531371831893921
706,0.754524692893028
707,0.212851047515869
708,0.152342975139618
709,0.0557804703712463
710,0.114888668060303
711,0.0695107579231262
712,0.564510703086853
713,0.352096736431122
714,0.0273722410202026
715,0.105795085430145
716,0.0648463368415833
717,0.0569823384284973
718,0.64149397611618
719,0.0670239329338074
720,0.153572976589203
721,0.386158049106598
722,0.0887755751609802
723,0.0498726367950439
724,0.0521389842033386
725,0.0763880014419556
726,0.0462422966957092
727,0.194520533084869
728,0.335470497608185
729,0.18076753616333
730,0.644649803638458
731,0.0733258128166199
732,0.0718230605125427
733,0.338384330272675
734,0.417659759521484
735,0.117023944854736
736,0.0714278817176819
737,0.0778154730796814
738,0.452519774436951
739,0.0443578958511353
740,0.09187251329422
741,0.130044937133789
742,0.171855211257935
743,0.109069883823395
744,0.0399482250213623
745,0.0526367425918579
746,0.0298210382461548
747,0.0536312460899353
748,0.136332929134369
749,0.331839203834534
750,0.111885547637939
751,0.16372686624527
752,0.0922283530235291
753,0.0529542565345764
754,0.0885964035987854
755,0.0725279450416565
756,0.0548403859138489
757,0.0572447180747986
758,0.209642291069031
759,0.736113935709
760,0.127859354019165
761,0.101888358592987
762,0.312597692012787
763,0.032622754573822
764,0.172957003116608
765,0.271352410316467
766,0.0457366108894348
767,0.474598050117493
768,0.0507514476776123
769,0.0982568860054016
770,0.0444077849388123
771,0.245669007301331
772,0.150348722934723
773,0.0626091957092285
774,0.0389902591705322
775,0.0658900737762451
776,0.106680572032928
777,0.239525616168976
778,0.235676884651184
779,0.0843446254730225
780,0.164943873882294
781,0.157583177089691
782,0.212267875671387
783,0.0667505264282227
784,0.105718314647675
785,0.0680877566337585
786,0.0483720302581787
787,0.0797500014305115
788,0.457768738269806
789,0.0988725423812866
790,0.131430387496948
791,0.0277239680290222
792,0.0607577562332153
793,0.0897862911224365
794,0.0635949373245239
795,0.043877899646759
796,0.226236820220947
797,0.0262491106987
798,0.0774460434913635
799,0.300200641155243
800,0.674540311098099
801,0.0674369335174561
802,0.129761457443237
803,0.0528051257133484
804,0.0517634153366089
805,0.0480128526687622
806,0.0715789794921875
807,0.0501882433891296
808,0.179831922054291
809,0.18856555223465
810,0.190369606018066
811,0.0488378405570984
812,0.169071555137634
813,0.0540778636932373
814,0.0934720635414124
815,0.191807389259338
816,0.0922183394432068
817,0.0943329334259033
818,0.0225668549537659
819,0.0788655877113342
820,0.0936983227729797
821,0.063703179359436
822,0.0564425587654114
823,0.0738559365272522
824,0.0666956305503845
825,0.0722736120223999
826,0.198913156986237
827,0.0205196142196655
828,0.263482928276062
829,0.0472721457481384
830,0.0643646717071533
831,0.023760199546814
832,0.0571776628494263
833,0.0510963797569275
834,0.115931451320648
835,0.129627346992493
836,0.0452950000762939
837,0.113460659980774
838,0.0712047219276428
839,0.0673197507858276
840,0.342331767082214
841,0.103696525096893
842,0.105499386787415
843,0.0429911017417908
844,0.0827613472938538
845,0.043537974357605
846,0.0601075291633606
847,0.0695107579231262
848,0.212851047515869
849,0.0557804703712463
850,0.474598050117493
851,0.760330200195312
852,0.0467740893363953
853,0.178770005702972
854,0.0265503525733948
855,0.105795085430145
856,0.644649803638458
857,0.0852514505386353
858,0.235676884651184
859,0.77957709133625
860,0.0551327466964722
861,0.0432670116424561
862,0.0774460434913635
863,0.0938215851783752
864,0.168632209300995
865,0.0462422966957092
866,0.046163022518158
867,0.0926452875137329
868,0.065279483795166
869,0.0449557900428772
870,0.0693418979644775
871,0.0381677150726318
872,0.179168045520782
873,0.0521142482757568
874,0.0509555339813232
875,0.435603260993958
876,0.121603012084961
877,0.0714221596717834
878,0.64149397611618
879,0.0348730087280273
880,0.0536312460899353
881,0.125456035137177
882,0.0378440022468567
883,0.0509350299835205
884,0.105541348457336
885,0.0672392249107361
886,0.073529839515686
887,0.167953848838806
888,0.0836846232414246
889,0.389827013015747
890,0.312597692012787
891,0.0529542565345764
892,0.069618284702301
893,0.127859354019165
894,0.0695077776908875
895,0.0548403859138489
896,0.14473032951355
897,0.606376737356186
898,0.0779784917831421
899,0.0914582014083862
900,0.201266288757324
901,0.0666930079460144
902,0.736113935709
903,0.046805739402771
904,0.048895001411438
905,0.0550224781036377
906,0.043036937713623
907,0.134779453277588
908,0.0502551794052124
909,0.239203870296478
910,0.219754457473755
911,0.196920573711395
912,0.0885964035987854
913,0.0586197972297668
914,0.154382705688477
915,0.0640754103660583
916,0.0848284363746643
917,0.0360696315765381
918,0.111888647079468
919,0.239525616168976
920,0.212267875671387
921,0.0982250571250916
922,0.106375455856323
923,0.142144381999969
924,0.0764726996421814
925,0.0497792959213257
926,0.0814808011054993
927,0.457768738269806
928,0.113348126411438
929,0.0495085120201111
930,0.0284599661827087
931,0.113460659980774
932,0.0507916212081909
933,0.0633338093757629
934,0.0424103140830994
935,0.099342942237854
936,0.18780243396759
937,0.323282241821289
938,0.0654491186141968
939,0.198121905326843
940,0.060107409954071
941,0.0422826409339905
942,0.0654659271240234
943,0.36502468585968
944,0.496441543102264
945,0.548624455928802
946,0.0588407516479492
947,0.151537120342255
948,0.107024729251862
949,0.203145861625671
950,0.146783649921417
951,0.0488378405570984
952,0.169071555137634
953,0.0520528554916382
954,0.0934509634971619
955,0.0983394384384155
956,0.0478777885437012
957,0.0225668549537659
958,0.0416975021362305
959,0.151566863059998
960,0.110337436199188
961,0.062435507774353
962,0.0944027304649353
963,0.202613353729248
964,0.0713934898376465
965,0.0788655877113342
966,0.0839197635650635
967,0.036589503288269
968,0.0696921944618225
969,0.0602321028709412
970,0.0464037656784058
971,0.0216990113258362
972,0.0246351361274719
973,0.3582723736763
974,0.0530849099159241
975,0.0643646717071533
976,0.0570836663246155
977,0.0450131893157959
978,0.21809983253479
979,0.0411866903305054
980,0.0948446393013
981,0.0703552961349487
982,0.0586915016174316
983,0.070212185382843
984,0.0832585096359253
985,0.144459068775177
986,0.0682528614997864
987,0.100137829780579
988,0.264065146446228
989,0.0715243220329285
990,0.0479415655136108
991,0.0392823219299316
992,0.0208922028541565
993,0.0351486206054688
994,0.238041579723358
995,0.06585294008255
996,0.0424957871437073
997,0.0495953559875488
998,0.312597692012787
999,0.0980890393257141
1000,0.473499536514282
1001,0.0939099192619324
1002,0.783670663833618
1003,0.066438615322113
1004,0.0894643068313599
1005,0.0519623160362244
1006,0.529363393783569
1007,0.0769410729408264
1008,0.0784139633178711
1009,0.0422770977020264
1010,0.107996881008148
1011,0.0392562747001648
1012,0.121982455253601
1013,0.153091013431549
1014,0.773079872131348
1015,0.183147430419922
1016,0.212267875671387
1017,0.68834775686264
1018,0.0473455786705017
1019,0.0651253461837769
1020,0.159656643867493
1021,0.0376028418540955
1022,0.0716024041175842
1023,0.0518858432769775
1024,0.219447731971741
1025,0.124660491943359
1026,0.0544267296791077
1027,0.0830914974212646
1028,0.101526975631714
1029,0.583017110824585
1030,0.176188766956329
1031,0.886999599635601
1032,0.0645180344581604
1033,0.0976849794387817
1034,0.0459505915641785
1035,0.116628766059875
1036,0.269010841846466
1037,0.0927349328994751
1038,0.48527330160141
1039,0.0403143167495728
1040,0.333228290081024
1041,0.0232172608375549
1042,0.128565490245819
1043,0.0765780210494995
1044,0.0759867429733276
1045,0.0399703979492188
1046,0.178020834922791
1047,0.64149397611618
1048,0.0438902974128723
1049,0.667186468839645
1050,0.121883511543274
1051,0.280414700508118
1052,0.056630551815033
1053,0.25650280714035
1054,0.120599627494812
1055,0.104567587375641
1056,0.386158049106598
1057,0.0518153309822083
1058,0.393379509449005
1059,0.0590372085571289
1060,0.0680415630340576
1061,0.607221186161041
1062,0.122027814388275
1063,0.0520590543746948
1064,0.216176390647888
1065,0.06838458776474
1066,0.033251166343689
1067,0.0688348412513733
1068,0.0234933495521545
1069,0.0938647985458374
1070,0.110130846500397
1071,0.0891228914260864
1072,0.0379580855369568
1073,0.177043497562408
1074,0.122873067855835
1075,0.0435811877250671
1076,0.388503313064575
1077,0.0676736831665039
1078,0.53316804766655
1079,0.080184280872345
1080,0.0994905233383179
1081,0.112119793891907
1082,0.288904666900635
1083,0.102560997009277
1084,0.0288522839546204
1085,0.0694822669029236
1086,0.241603136062622
1087,0.107726752758026
1088,0.0563062429428101
1089,0.150330543518066
1090,0.0291181802749634
1091,0.0802836418151855
1092,0.0832765698432922
1093,0.188913702964783
1094,0.0619796514511108
1095,0.0734810829162598
1096,0.0318376421928406
1097,0.0460450053215027
1098,0.0586094260215759
1099,0.161161065101624
1100,0.100048005580902
1101,0.0346080660820007
1102,0.0882000327110291
1103,0.0511659979820251
1104,0.0940515398979187
1105,0.296442210674286
1106,0.121428847312927
1107,0.330244362354279
1108,0.457768738269806
1109,0.0330075621604919
1110,0.0895033478736877
1111,0.0360240936279297
1112,0.403194725513458
1113,0.348947405815125
1114,0.0612242817878723
1115,0.468462765216827
1116,0.124438166618347
1117,0.312597692012787
1118,0.0410774946212769
1119,0.046947717666626
1120,0.106023967266083
1121,0.469127714633942
1122,0.0902846455574036
1123,0.783670663833618
1124,0.066438615322113
1125,0.0635710954666138
1126,0.529363393783569
1127,0.0562500953674316
1128,0.0669228434562683
1129,0.0442788600921631
1130,0.0452079772949219
1131,0.0548882484436035
1132,0.102999031543732
1133,0.0932260751724243
1134,0.121752440929413
1135,0.0689778923988342
1136,0.0461940169334412
1137,0.19227659702301
1138,0.0836533904075623
1139,0.0544657111167908
1140,0.770662605762482
1141,0.153091013431549
1142,0.68834775686264
1143,0.212267875671387
1144,0.183147430419922
1145,0.0473455786705017
1146,0.074614942073822
1147,0.164852917194366
1148,0.0376028418540955
1149,0.0643813610076904
1150,0.0686976909637451
1151,0.244059264659882
1152,0.0518858432769775
1153,0.219447731971741
1154,0.210834920406342
1155,0.124660491943359
1156,0.0454237461090088
1157,0.0601774454116821
1158,0.649689316749573
1159,0.0956071615219116
1160,0.0772239565849304
1161,0.177289485931396
1162,0.171042263507843
1163,0.583017110824585
1164,0.886999599635601
1165,0.269010841846466
1166,0.115499138832092
1167,0.0976849794387817
1168,0.0429962277412415
1169,0.035790741443634
1170,0.139966309070587
1171,0.48527330160141
1172,0.333228290081024
1173,0.0265827775001526
1174,0.131872892379761
1175,0.0185680389404297
1176,0.074857771396637
1177,0.0609755516052246
1178,0.0731526613235474
1179,0.041409432888031
1180,0.120511591434479
1181,0.64149397611618
1182,0.0438902974128723
1183,0.141162216663361
1184,0.0737383365631104
1185,0.667186468839645
1186,0.0487446784973145
1187,0.123999297618866
1188,0.143166065216064
1189,0.234853744506836
1190,0.0506887435913086
1191,0.235205709934235
1192,0.0999387502670288
1193,0.0282500386238098
1194,0.0541672110557556
1195,0.150528013706207
1196,0.0633401870727539
1197,0.0516394972801208
1198,0.393379509449005
1199,0.123903810977936
1200,0.121545612812042
1201,0.607221186161041
1202,0.386158049106598
1203,0.052478551864624
1204,0.217325687408447
1205,0.468189537525177
1206,0.0344720482826233
1207,0.0363951325416565
1208,0.0234933495521545
1209,0.0938647985458374
1210,0.0957288146018982
1211,0.0760020017623901
1212,0.463272571563721
1213,0.104725062847137
1214,0.0383748412132263
1215,0.209944784641266
1216,0.126859605312347
1217,0.0429795980453491
1218,0.198844909667969
1219,0.388503313064575
1220,0.064613401889801
1221,0.53316804766655
1222,0.784073457121849
1223,0.131492495536804
1224,0.0838004946708679
1225,0.104059934616089
1226,0.116376042366028
1227,0.019770622253418
1228,0.288904666900635
1229,0.19530975818634
1230,0.0263915061950684
1231,0.10190737247467
1232,0.0522831082344055
1233,0.0694822669029236
1234,0.10878449678421
1235,0.158194541931152
1236,0.150330543518066
1237,0.0283522605895996
1238,0.0787621140480042
1239,0.0820576548576355
1240,0.0803326368331909
1241,0.0612929463386536
1242,0.0893813371658325
1243,0.0565837621688843
1244,0.069538414478302
1245,0.167105615139008
1246,0.0558687448501587
1247,0.0357913970947266
1248,0.0346080660820007
1249,0.0840240120887756
1250,0.0465073585510254
1251,0.08366858959198
1252,0.296442210674286
1253,0.131678283214569
1254,0.457768738269806
1255,0.310696005821228
1256,0.0337132215499878
1257,0.089561402797699
1258,0.0393123030662537
1259,0.0422041416168213
1260,0.403194725513458
1261,0.348947405815125
1262,0.0470674633979797
1263,0.291849911212921
1264,0.133873999118805
1265,0.0665006637573242
1266,0.129693031311035
1267,0.0664805173873901
1268,0.140710115432739
1269,0.0392823219299316
1270,0.298234164714813
1271,0.240702629089355
1272,0.0226109027862549
1273,0.040134072303772
1274,0.0667060017585754
1275,0.0635471343994141
1276,0.0424957871437073
1277,0.0495953559875488
1278,0.0289814472198486
1279,0.0665006637573242
1280,0.0655874609947205
1281,0.141419231891632
1282,0.0718650817871094
1283,0.0382766127586365
1284,0.040134072303772
1285,0.240702629089355
1286,0.0242124795913696
1287,0.0715396404266357
1288,0.0628209710121155
1289,0.0495953559875488
1290,0.0416144132614136
1291,0.0289814472198486
1292,0.063523530960083
1293,0.312597692012787
1294,0.205078661441803
1295,0.0914492011070251
1296,0.0468956232070923
1297,0.452370762825012
1298,0.0805169939994812
1299,0.297603011131287
